date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:15	134346/134346	---M--	200	added ('OK')	image/jpeg	etag:%221533534023%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-2.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-2.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:19	22259/22259	---M--	200	added ('OK')	image/png	etag:%221533816664%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-bg.png	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-bg.png	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:19	76198/76198	---M--	200	added ('OK')	image/jpeg	etag:%221533534027%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-3.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-3.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:20	4213/4213	---M--	200	added ('OK')	image/png	etag:%221533205248%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/footer-logo.png	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/footer-logo.png	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:21	89104/89104	---M--	200	added ('OK')	image/jpeg	etag:%221533534030%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-4.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/tab-4.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:21	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22618945a5-4d7%22	https://demo.goodlayers.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/kamp_/Desktop/perfil/perfil/demo.goodlayers.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:22	50518/50518	---M-Z	200	added ('OK')	text/css	etag:%221636478171%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/32o7rjzg/8bqjh.css	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/cache/wpfc-minified/32o7rjzg/8bqjh.css	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:22	6406/6406	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.7	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/regenerator-runtime.minb36a.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:23	11862/11862	---M-Z	200	added ('OK')	application/javascript	etag:%221636286536%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.5.2	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/contact-form-7/includes/js/index4245.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:23	16470/16470	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:27	90560/90560	---M-Z	200	added ('OK')	application/javascript	etag:%221613711686%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/js/page-builder.js?ver=1.3.9	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/goodlayers-core/include/js/page-builderd36b.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:27	9545/9545	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.5.8.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.minb106.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:28	3037/3037	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min3e35.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:28	1834/1834	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.5.8.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min64be.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:29	2139/2139	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min3e35.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:29	67171/67171	---M--	200	added ('OK')	image/jpeg	etag:%221533815983%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_183400235-700x450.jpg	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/uploads/2018/08/shutterstock_183400235-700x450.jpg	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:29	2938/2938	---M-Z	200	added ('OK')	application/javascript	etag:%221634456449%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=5.8.0	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min3e35.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:30	16912/16912	---M-Z	200	added ('OK')	application/javascript	etag:%221628436401%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/ui/effect.min.js?ver=1.12.1	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-includes/js/jquery/ui/effect.min35d0.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
01:40:31	55992/55992	---M-Z	200	added ('OK')	application/javascript	etag:%221634456458%22	http://a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/js/maps.js?ver=2.3.4	C:/Users/kamp_/Desktop/perfil/perfil/a6e8z9v6.stackpathcdn.com/kingster/wp-content/plugins/wp-google-map-plugin/assets/js/maps531b.js	(from https://demo.goodlayers.com/kingster/bachelor-of-science-in-business-administration/)
